"date" "RM" "measurand" "mean.before" "mean.after" "median.before" "median.after" "median.after.noPP" "unit" "sL" "sbb" "sr" "u" "u.alternative" "t.value" "outlier" "labs remaining" "based on" "property value" "U"
2014-07-24 "MUH" "Tm" 0.01727 0.01701 0.017 0.01698 0.01698 "mg/kg" 1.55e-06 1.46e-07 5.556e-08 0.000338 0.00034 2.16 31 14 "median" 0.01698 0.000734
2014-07-24 "MUH" "Tm" 0.01727 0.01701 0.017 0.01698 0.01698 "mg/kg" 1.55e-06 1.46e-07 5.556e-08 0.000338 0.00034 2.16 24 14 "median" 0.01698 0.000734
2014-07-24 "MUH" "U" 0.01942 0.01564 0.0153 0.01392 0.01392 "mg/kg" 1.3e-05 6.03e-07 2.933e-07 0.00105 0.00105 2.2 10 12 "median" 0.01392 0.00232
2014-07-24 "MUH" "U" 0.01942 0.01564 0.0153 0.01392 0.01392 "mg/kg" 1.3e-05 6.03e-07 2.933e-07 0.00105 0.00105 2.2 6 12 "median" 0.01392 0.00232
2014-07-24 "MUH" "U" 0.01942 0.01564 0.0153 0.01392 0.01392 "mg/kg" 1.3e-05 6.03e-07 2.933e-07 0.00105 0.00105 2.2 26 12 "median" 0.01392 0.00232
2014-07-24 "MUH" "U" 0.01942 0.01564 0.0153 0.01392 0.01392 "mg/kg" 1.3e-05 6.03e-07 2.933e-07 0.00105 0.00105 2.2 33 12 "median" 0.01392 0.00232
2014-07-24 "MUH" "U" 0.01942 0.01564 0.0153 0.01392 0.01392 "mg/kg" 1.3e-05 6.03e-07 2.933e-07 0.00105 0.00105 2.2 31 12 "median" 0.01392 0.00232
2014-07-24 "MUH" "U" 0.01942 0.01564 0.0153 0.01392 0.01392 "mg/kg" 1.3e-05 6.03e-07 2.933e-07 0.00105 0.00105 2.2 24 12 "median" 0.01392 0.00232
2014-07-24 "MUH" "V" 37.55 39.26 40.3 40.99 40.64 "mg/kg" 20.6 2.02 0.7591 1.06 1.06 2.1 10 19 "median" 40.99 2.24
2014-07-24 "MUH" "V" 37.55 39.26 40.3 40.99 40.64 "mg/kg" 20.6 2.02 0.7591 1.06 1.06 2.1 6 19 "median" 40.99 2.24
2014-07-24 "MUH" "V" 37.55 39.26 40.3 40.99 40.64 "mg/kg" 20.6 2.02 0.7591 1.06 1.06 2.1 26 19 "median" 40.99 2.24
2014-07-24 "MUH" "V" 37.55 39.26 40.3 40.99 40.64 "mg/kg" 20.6 2.02 0.7591 1.06 1.06 2.1 33 19 "median" 40.99 2.24
2014-07-24 "MUH" "V" 37.55 39.26 40.3 40.99 40.64 "mg/kg" 20.6 2.02 0.7591 1.06 1.06 2.1 31 19 "median" 40.99 2.24
2014-07-24 "MUH" "V" 37.55 39.26 40.3 40.99 40.64 "mg/kg" 20.6 2.02 0.7591 1.06 1.06 2.1 24 19 "median" 40.99 2.24
2014-07-24 "MUH" "Y" 0.9949 0.9376 0.9694 0.966 0.9438 "mg/kg" 0.00804 0.00023 0.0001324 0.0219 0.0219 2.12 10 17 "median" 0.966 0.0465
2014-07-24 "MUH" "Y" 0.9949 0.9376 0.9694 0.966 0.9438 "mg/kg" 0.00804 0.00023 0.0001324 0.0219 0.0219 2.12 6 17 "median" 0.966 0.0465
2014-07-24 "MUH" "Y" 0.9949 0.9376 0.9694 0.966 0.9438 "mg/kg" 0.00804 0.00023 0.0001324 0.0219 0.0219 2.12 26 17 "median" 0.966 0.0465
2014-07-24 "MUH" "Y" 0.9949 0.9376 0.9694 0.966 0.9438 "mg/kg" 0.00804 0.00023 0.0001324 0.0219 0.0219 2.12 33 17 "median" 0.966 0.0465
2014-07-24 "MUH" "Y" 0.9949 0.9376 0.9694 0.966 0.9438 "mg/kg" 0.00804 0.00023 0.0001324 0.0219 0.0219 2.12 31 17 "median" 0.966 0.0465
2014-07-24 "MUH" "Y" 0.9949 0.9376 0.9694 0.966 0.9438 "mg/kg" 0.00804 0.00023 0.0001324 0.0219 0.0219 2.12 24 17 "median" 0.966 0.0465
2014-07-24 "MUH" "Yb" 0.1194 0.1179 0.1175 0.1164 0.1164 "mg/kg" 2.24e-05 2.03e-05 3.813e-06 0.00128 0.0013 2.11 10 18 "median" 0.1164 0.00275
2014-07-24 "MUH" "Yb" 0.1194 0.1179 0.1175 0.1164 0.1164 "mg/kg" 2.24e-05 2.03e-05 3.813e-06 0.00128 0.0013 2.11 6 18 "median" 0.1164 0.00275
2014-07-24 "MUH" "Yb" 0.1194 0.1179 0.1175 0.1164 0.1164 "mg/kg" 2.24e-05 2.03e-05 3.813e-06 0.00128 0.0013 2.11 26 18 "median" 0.1164 0.00275
2014-07-24 "MUH" "Yb" 0.1194 0.1179 0.1175 0.1164 0.1164 "mg/kg" 2.24e-05 2.03e-05 3.813e-06 0.00128 0.0013 2.11 33 18 "median" 0.1164 0.00275
2014-07-24 "MUH" "Yb" 0.1194 0.1179 0.1175 0.1164 0.1164 "mg/kg" 2.24e-05 2.03e-05 3.813e-06 0.00128 0.0013 2.11 31 18 "median" 0.1164 0.00275
2014-07-24 "MUH" "Yb" 0.1194 0.1179 0.1175 0.1164 0.1164 "mg/kg" 2.24e-05 2.03e-05 3.813e-06 0.00128 0.0013 2.11 24 18 "median" 0.1164 0.00275
2014-07-24 "MUH" "Zn" 44.54 44.54 44.21 44.21 45.67 "mg/kg" 16.2 0.89 0.4099 0.849 0.851 2.07 10 23 "median" 44.21 1.77
2014-07-24 "MUH" "Zn" 44.54 44.54 44.21 44.21 45.67 "mg/kg" 16.2 0.89 0.4099 0.849 0.851 2.07 6 23 "median" 44.21 1.77
2014-07-24 "MUH" "Zn" 44.54 44.54 44.21 44.21 45.67 "mg/kg" 16.2 0.89 0.4099 0.849 0.851 2.07 26 23 "median" 44.21 1.77
2014-07-24 "MUH" "Zn" 44.54 44.54 44.21 44.21 45.67 "mg/kg" 16.2 0.89 0.4099 0.849 0.851 2.07 33 23 "median" 44.21 1.77
2014-07-24 "MUH" "Zn" 44.54 44.54 44.21 44.21 45.67 "mg/kg" 16.2 0.89 0.4099 0.849 0.851 2.07 31 23 "median" 44.21 1.77
2014-07-24 "MUH" "Zn" 44.54 44.54 44.21 44.21 45.67 "mg/kg" 16.2 0.89 0.4099 0.849 0.851 2.07 24 23 "median" 44.21 1.77
2014-07-24 "MUH" "Zr" 2.948 0.7731 1.154 0.579 0.579 "mg/kg" 0.116 0.077 0.01568 0.126 0.128 2.31 10 9 "median" 0.579 0.294
2014-07-24 "MUH" "Zr" 2.948 0.7731 1.154 0.579 0.579 "mg/kg" 0.116 0.077 0.01568 0.126 0.128 2.31 6 9 "median" 0.579 0.294
2014-07-24 "MUH" "Zr" 2.948 0.7731 1.154 0.579 0.579 "mg/kg" 0.116 0.077 0.01568 0.126 0.128 2.31 26 9 "median" 0.579 0.294
2014-07-24 "MUH" "Zr" 2.948 0.7731 1.154 0.579 0.579 "mg/kg" 0.116 0.077 0.01568 0.126 0.128 2.31 33 9 "median" 0.579 0.294
2014-07-24 "MUH" "Zr" 2.948 0.7731 1.154 0.579 0.579 "mg/kg" 0.116 0.077 0.01568 0.126 0.128 2.31 31 9 "median" 0.579 0.294
2014-07-24 "MUH" "Zr" 2.948 0.7731 1.154 0.579 0.579 "mg/kg" 0.116 0.077 0.01568 0.126 0.128 2.31 24 9 "median" 0.579 0.294
